title_id,total,title,state,issn,start_date,end_date
244,72673,"The Reporter (Box Hill, Vic. : 1889 - 1925)",Victoria,1839096X,1889-06-26,1925-03-27
245,54235,Brighton Southern Cross (Vic. : 1896 - 1918),Victoria,18390943,1896-01-04,1918-12-21
246,123956,The Bacchus Marsh Express (Vic. : 1866 - 1943),Victoria,18390951,1866-07-21,1943-08-21
247,167067,The Prahran Telegraph (Vic. : 1889 - 1930),Victoria,18391028,1889-01-05,1930-08-30
248,181468,"Record (Emerald Hill, Vic. : 1881 - 1954)",Victoria,18389694,1881-04-01,1954-12-22
249,18113,The Casterton News and the Merino and Sandford Record (Vic. : 1914 - 1918),Victoria,18389198,1914-01-05,1918-12-30
250,118958,The Lilydale Express (Vic. : 1886 - 1897; 1914 - 1956),Victoria,10362894,1886-06-30,1956-01-13
251,73987,Sunshine Advocate (Vic. : 1924 - 1954),Victoria,10364439,1924-03-01,1954-12-23
252,10711,"The Dawn (Sydney, NSW : 1888 - 1905)",New South Wales,18397468,1888-05-15,1905-07-01
253,347482,"Mirror (Perth, WA : 1921 - 1956)",Western Australia,18396305,1921-04-17,1956-08-11
254,227018,"Northern Times (Carnarvon, WA : 1905 - 1952)",Western Australia,08140170,1905-08-26,1952-06-05
255,3283,"The Sunday Mirror (Perth, WA : 1920 - 1921)",Western Australia,18396313,1920-06-27,1921-04-10
256,214586,"The Biz (Fairfield, NSW : 1928 - 1972)",New South Wales,18397352,1928-11-03,1972-06-15
257,65268,"The Darling Downs Gazette and General Advertiser (Toowoomba, Qld. : 1858 - 1880)",Queensland,18396755,1858-06-10,1880-12-22
258,1231204,"The Northern Miner (Charters Towers, Qld. : 1874 - 1954)",Queensland,18396763,1874-05-30,1954-12-30
259,308652,Warwick Examiner and Times (Qld. : 1867 - 1919),Queensland,1839681X,1867-03-08,1919-01-29
260,10024,Warwick Argus and Tenterfield Chronicle (Qld. : 1866 - 1879),Queensland,18396828,1866-02-10,1879-08-21
261,92495,Warwick Argus (Qld. : 1879 - 1901),Queensland,18396836,1879-08-26,1901-12-31
262,11527,"The North Australian, Ipswich and General Advertiser (Ipswich, Qld. : 1856 - 1862)",Queensland,18396801,1856-01-01,1862-04-29
263,4983,"North Australian and Queensland General Advertiser (Ipswich, Qld. : 1862 - 1863)",Queensland,18396798,1862-05-01,1863-09-12
264,5314,"The North Australian (Brisbane, Qld. : 1863 - 1865)",Queensland,18397050,1863-09-15,1865-03-25
265,14646,"The Western Champion (Blackall/Barcaldine, Qld. : 1879 - 1891)",Queensland,18397220,1879-07-26,1891-12-29
266,135031,"The Western Champion and General Advertiser for the Central-Western Districts (Barcaldine, Qld. : 1892 - 1922)",Queensland,18396844,1892-01-26,1922-02-11
267,73140,"The Western Champion (Barcaldine, Qld. : 1922 - 1937)",Queensland,18396852,1922-02-18,1937-02-13
268,10367,"The Northern Mining Register (Charters Towers, Qld. : 1891 - 1892)",Queensland,18396771,1891-03-04,1892-06-08
269,139849,"The North Queensland Register (Townsville, Qld. : 1892 - 1905)",Queensland,1849678X,1892-06-15,1905-12-18
270,454556,Zeehan and Dundas Herald (Tas. : 1890 - 1922),Tasmania,18397158,1890-10-14,1922-05-31
271,33928,"The Clipper (Hobart, Tas. : 1893 - 1909)",Tasmania,1839714X,1893-04-08,1909-12-25
272,17139,Launceston Advertiser (Tas. : 1829 - 1846),Tasmania,18397166,1829-02-09,1846-12-31
273,193,"Tasmanian and Port Dalrymple Advertiser (Launceston, Tas. : 1825)",Tasmania,18397174,1825-01-05,1825-05-18
274,108047,"The Charleville Times (Brisbane, Qld. : 1896 - 1954)",Queensland,18397824,1896-05-16,1954-12-30
275,3268967,"The Daily News (Perth, WA : 1882 - 1955)",Western Australia,18398138,1882-07-26,1955-12-31
276,733101,"Border Watch (Mount Gambier, SA : 1861 - 1954)",South Australia,13295195,1861-04-26,1954-12-30
277,3155,Adelaider Deutsche Zeitung (SA : 1851 - 1862),South Australia,1839812X,1851-04-02,1862-12-26
278,20996,"Süd Australische Zeitung (Tanunda and Adelaide, SA : 1860 - 1874)",South Australia,18398197,1860-12-15,1874-12-29
279,44599,"Il Giornale Italiano (Sydney, NSW : 1932 - 1940)",New South Wales,18398529,1932-03-19,1940-06-05
280,12007,"Meie Kodu - Our Home (Sydney, NSW : 1949 - 1956)",New South Wales,18398472,1949-08-19,1956-12-20
281,726305,Singleton Argus (NSW : 1880 - 1954),New South Wales,13215434,1880-07-14,1954-12-24
282,21868,The Singleton Argus and Upper Hunter General Advocate (NSW : 1874 - 1880),New South Wales,18398545,1874-07-15,1880-07-10
283,32839,Geelong Advertiser and Intelligencer (Vic. : 1851 - 1856),Victoria,14401428,1851-12-22,1856-08-09
284,17433,Geelong Advertiser (Vic. : 1847 - 1851),Victoria,1440141X,1847-10-29,1851-12-20
285,5168,Geelong Advertiser and Squatters' Advocate (Vic. : 1845 - 1847),Victoria,14401401,1845-05-28,1847-10-26
286,57683,Chronicle and North Coast Advertiser (Qld. : 1903 - 1922),Queensland,22001174,1903-07-31,1922-12-15
287,62017,"South Australian Weekly Chronicle (Adelaide, SA : 1858 - 1867)",South Australia,22001026,1858-07-17,1867-12-28
288,120008,"South Australian Chronicle and Weekly Mail (Adelaide, SA : 1868 - 1881)",South Australia,22001042,1868-01-04,1881-04-09
289,112106,"South Australian Weekly Chronicle (Adelaide, SA : 1881 - 1889)",South Australia,22001069,1881-04-16,1889-03-09
290,122001,"South Australian Chronicle (Adelaide, SA : 1889 - 1895)",South Australia,22001093,1889-03-16,1895-09-28
291,1214105,"Chronicle (Adelaide, SA : 1895 - 1954)",South Australia,22001131,1895-10-05,1954-12-30
292,7442,Geelong Advertiser (Vic. : 1840 - 1845),Victoria,14401398,1840-11-21,1845-05-24
293,28620,The Brunswick and Coburg Leader (Vic. : 1914 - 1929),Victoria,22002480,1914-01-02,1926-12-17
294,58,Broadmeadows Camp Sentry (Vic. : 1917),Victoria,22000879,1917-07-27,1917-08-03
295,10277,"Advertiser (Footscray, Vic. : 1914 - 1918)",Victoria,22000941,1914-01-10,1918-12-21
296,93623,"The Gippsland Farmers' Journal (Traralgon, Vic. : 1893 - 1905; 1914 - 1922)",Victoria,22000615,1893-10-03,1922-12-21
297,96547,Kerang New Times (Vic. : 1901 - 1918),Victoria,22002510,1901-03-29,1918-12-24
298,9721,Portland Observer and Normanby Advertiser (Vic. : 1914 - 1918),Victoria,22000925,1914-01-05,1918-12-23
299,25612,St Arnaud Mercury (Vic. : 1914 - 1918),Victoria,22000771,1914-01-07,1918-12-28
300,17759,Swan Hill Guardian and Lake Boga Advocate (Vic. : 1914 - 1918),Victoria,22000895,1914-01-05,1918-12-30
301,24465,Wangaratta Chronicle (Vic. : 1914 - 1918),Victoria,22000798,1914-01-07,1918-12-28
302,181590,Williamstown Advertiser (Vic. : 1875 - 1954),Victoria,22002502,1875-11-20,1954-12-23
303,19303,Flemington Spectator (Vic. : 1914 - 1918),Victoria,22001115,1914-01-01,1918-12-19
304,6004,Oakleigh and Caulfield Times Mulgrave and Ferntree Gully Guardian (Vic. : 1914 - 1918),Victoria,22001158,1914-01-10,1918-12-21
305,88466,Ouyen Mail (Vic. : 1915 - 1941),Victoria,22001468,1915-08-04,1941-12-24
306,4397,The Ouyen Mail and Central Mallee Advertiser (Vic. : 1911 - 1915),Victoria,22001441,1911-01-20,1915-07-28
307,34055,Port Fairy Gazette (Vic. : 1914 - 1918 ; 1946),Victoria,22002529,1914-01-02,1946-12-28
308,12222,Port Melbourne Standard (Vic. : 1914 - 1920),Victoria,22001298,1914-05-30,1920-02-28
309,35956,Prahran Chronicle (Vic. : 1894 - 1906; 1914 - 1918),Victoria,22001735,1894-01-06,1918-12-21
310,133490,Richmond Guardian (Vic. : 1884 - 1885; 1894 - 1897; 1900 - 1930),Victoria,22001573,1884-01-05,1930-12-27
311,963548,"The Riverine Herald (Echuca, Vic. : Moama, NSW : 1869 - 1954; 1998 - 2002)",Victoria,2200159X,1869-01-09,2002-12-30
312,15153,"Dandenong Advertiser and Cranbourne, Berwick and Oakleigh Advocate (Vic. : 1914 - 1918)",Victoria,22001751,1914-01-01,1918-12-24
313,8299,"Queenscliff Sentinel, Drysdale, Portarlington, Sorrento Advertiser (Vic. : 1914 - 1918)",Victoria,22002499,1914-01-03,1918-12-21
314,47,"Suedaustralische Zeitung (Adelaide, SA : 1850 - 1851)",South Australia,22002545,1850-05-02,1851-04-14
315,64055,"Bendigonian (Bendigo, Vic. : 1914 - 1918)",Victoria,18346448,1914-01-06,1918-12-27
316,129647,"Gippsland Mercury (Sale, Vic. : 1871 - 1894; 1914 - 1918)",Victoria,22001611,1871-01-02,1918-12-31
317,66436,Maryborough and Dunolly Advertiser (Vic. : 1857 - 1867 ; 1914 - 1918),Victoria,22001557,1857-08-04,1918-12-30
318,9302,Sandringham Southern Cross (Vic. : 1914 - 1918),Victoria,22001638,1914-01-03,1918-12-21
319,738095,"Leader (Melbourne, Vic. : 1862 - 1918, 1935)",Victoria,22002219,1862-01-04,1935-06-29
320,9757,"Berwick Shire News and Pakenham and Cranbourne Gazette (Berwick, Vic. : 1914 - 1917)",Victoria,13241419,1914-01-07,1917-04-11
321,10689,"Great Southern Star (Leongatha, Vic. : 1914 - 1918)",Victoria,22000674,1914-01-06,1918-12-31
322,397,Hawthorn and Camberwell Citizen (Vic. : 1914),Victoria,22001484,1914-01-02,1914-06-09
323,7963,"Hawthorn, Kew, Camberwell Citizen (Vic. : 1914 - 1918)",Victoria,22001506,1914-05-01,1918-12-20
324,4015,Heidelberg News and Greensborough and Diamond Creek Chronicle (Vic. : 1914 - 1916),Victoria,22001212,1914-01-03,1916-07-01
325,3221,"Heidelberg News and Greensborough, Eltham and Diamond Creek Chronicle (Vic. : 1916 - 1918)",Victoria,22001255,1916-07-08,1918-12-21
326,575149,"Ovens and Murray Advertiser (Beechworth, Vic. : 1855 - 1955)",Victoria,22001352,1855-01-13,1955-12-24
327,4559,"Pakenham Gazette and Berwick Shire News (Pakenham East, Vic. : 1917 - 1918)",Victoria,22001336,1917-05-10,1918-12-20
328,15084,Preston Leader (Vic. : 1914 - 1918),Victoria,22001190,1914-01-10,1918-12-21
329,7733,Ringwood and Croydon Chronicle (Vic. : 1914 - 1918),Victoria,22001778,1914-08-07,1918-12-20
330,20886,"Snowy River Mail (Orbost, Vic. : 1911 - 1918)",Victoria,22000739,1911-09-07,1918-12-20
331,395100,Shepparton Advertiser (Vic. : 1887 - 1953),Victoria,22000658,1887-01-18,1953-06-26
332,63597,Melton Express (Vic. : 1915 - 1943),Victoria,22000755,1915-01-09,1943-08-21
333,10393,Moorabbin News (Vic. : 1914 - 1918),Victoria,22000690,1914-01-10,1918-12-21
334,28411,"Seymour Express and Goulburn Valley, Avenel, Graytown, Nagambie, Tallarook and Yea Advertiser (Vic. : 1882 - 1891; 1914 - 1918)",Victoria,22000712,1882-01-06,1918-12-20
335,62904,"Standard (Port Melbourne, Vic. : 1884 - 1914)",Victoria,22001271,1884-05-24,1914-05-23
336,63596,"Queensland Figaro (Brisbane, Qld. : 1901 - 1936)",Queensland,22002855,1901-08-15,1936-10-17
337,18214,"Queensland Figaro and Punch (Brisbane, Qld. : 1885 - 1889)",Queensland,22002847,1885-07-04,1889-11-02
338,6007,"Queensland Figaro (Brisbane, Qld. : 1883 - 1885)",Queensland,22002839,1883-01-06,1885-06-27
339,2072,Launceston Courier (Tas. : 1840 - 1843),Tasmania,14401436,1840-10-12,1843-03-27
340,997,The Charleville Courier (Qld. : 1896 - 1898),Queensland,22003916,1896-05-16,1898-11-26
341,649,"Southern Advertiser (Bunbury, WA : 1888)",Western Australia,22004238,1888-01-03,1888-08-14
342,2340831,Kalgoorlie Miner (WA : 1895 - 1954),Western Australia,13226681,1895-09-14,1954-12-31
343,11476,Coolgardie Miner (WA : 1913 - 1917),Western Australia,22004254,1913-03-01,1917-12-29
344,74943,The Bunbury Herald and Blackwood Express (WA : 1919 - 1929),Western Australia,22004203,1919-08-16,1929-12-20
345,129864,Bunbury Herald (WA : 1892 - 1919),Western Australia,22004181,1892-09-28,1919-08-13
346,1246284,Bendigo Advertiser (Vic. : 1855 - 1918),Victoria,22004696,1855-09-01,1918-12-31
347,625694,"Recorder (Port Pirie, SA : 1919 - 1954)",South Australia,2200436X,1919-01-25,1954-12-31
348,142669,Port Pirie Recorder and North Western Mail (SA : 1898 - 1918),South Australia,22004327,1898-07-09,1918-01-22
349,15978,Port Pirie Recorder (SA : 1918 - 1919),South Australia,22004343,1918-01-23,1919-01-24
350,314441,"Nepean Times (Penrith, NSW : 1882 - 1962)",New South Wales,22004416,1882-03-03,1962-11-29
351,655581,"The Cumberland Argus and Fruitgrowers Advocate (Parramatta, NSW : 1888 - 1950)",New South Wales,22004394,1888-09-22,1950-03-15
352,3227,"Irrigation Record (Leeton, NSW : 1913 - 1917)",New South Wales,22004076,1913-02-15,1917-06-15
353,13778,The Newcastle Chronicle and Hunter River District News (NSW : 1859 - 1866),New South Wales,22006893,1859-12-31,1866-07-25
354,39930,The Newcastle Chronicle (NSW : 1866 - 1876),New South Wales,22006915,1866-07-28,1876-07-15
355,11194,"Miners' Advocate and Northumberland Recorder (Newcastle, NSW : 1873 - 1876)",New South Wales,22006958,1873-12-20,1876-04-01
356,3559146,Newcastle Morning Herald and Miners' Advocate (NSW : 1876 - 1954),New South Wales,22006966,1876-04-05,1954-12-31
357,13499,"Globe (Sydney, NSW : 1885 - 1886)",New South Wales,22007016,1885-11-16,1886-06-30
358,39199,"Globe (Sydney, NSW : 1911 - 1914)",New South Wales,22007032,1911-04-05,1914-10-17
359,12798,"The Globe and Sunday Times War Pictorial (Sydney, NSW : 1914 - 1917)",New South Wales,22007059,1914-10-24,1917-06-25
360,570,The Kiama Independent and Illawarra and Shoalhaven Advertiser (NSW : 1863),New South Wales,22007156,1863-07-21,1863-10-06
361,220731,"The Kiama Independent, and Shoalhaven Advertiser (NSW : 1863 - 1947)",New South Wales,22007172,1863-10-13,1947-04-02
362,70937,The Kiama Reporter and Illawarra Journal (NSW : 1899 - 1947),New South Wales,22007229,1899-01-04,1947-05-07
363,25587,Kiama Independent (NSW : 1947 - 1954),New South Wales,22007245,1947-04-02,1954-12-24
364,22144,The Goulburn Herald and County of Argyle Advertiser (NSW : 1848 - 1859),New South Wales,22007113,1848-07-01,1859-12-31
365,9390,Goulburn Herald (NSW : 1860 - 1864),New South Wales,2200727X,1860-01-04,1864-03-30
366,56670,The Goulburn Herald and Chronicle (NSW : 1864 - 1881),New South Wales,22007296,1864-04-02,1881-03-30
367,189068,Goulburn Herald (NSW : 1881 - 1907),New South Wales,22007318,1881-04-02,1907-12-30
368,787538,Goulburn Evening Penny Post (NSW : 1881 - 1940),New South Wales,22007342,1881-01-04,1940-05-03
369,295414,Goulburn Evening Post (NSW : 1940 - 1954),New South Wales,22007369,1940-05-06,1954-12-31
370,552855,Port Lincoln Times (SA : 1927 - 1986; 1992 - 2002),South Australia,13215272,1927-08-05,2002-12-31
371,233707,"Bunyip (Gawler, SA : 1863 - 1954)",South Australia,22007199,1863-09-05,1954-12-24
372,239264,"Northern Argus (Clare, SA : 1869 - 1954)",South Australia,13282999,1869-02-19,1954-12-22
373,182259,"Southern Argus (Port Elliot, SA : 1866 - 1954)",South Australia,18343902,1866-03-17,1954-12-23
374,323019,Western Star and Roma Advertiser (Qld. : 1875 - 1948),Queensland,22007393,1875-03-27,1948-10-29
375,450161,"Sunday Mail (Brisbane, Qld. : 1926 - 1954)",Queensland,13225243,1926-10-03,1954-12-26
376,845,Ipswich Herald and General Advertiser (Qld. : 1861),Queensland,22007458,1861-03-29,1861-08-30
377,516978,"Queensland Times, Ipswich Herald and General Advertiser (Qld. : 1861 - 1908)",Queensland,22007474,1861-10-08,1908-12-31
378,1862661,"Queensland Times (Ipswich, Qld. : 1909 - 1954)",Queensland,13295950,1909-01-01,1954-12-31
379,185996,Queensland Country Life (Qld. : 1900 - 1954),Queensland,1321165X,1900-03-28,1954-12-30
380,1051,Kiama Examiner (NSW : 1858 - 1859),New South Wales,22007792,1858-12-18,1859-12-10
381,6683,"Examiner (Kiama, NSW : 1859 - 1862)",New South Wales,22007814,1859-12-17,1862-12-30
382,14833,Wagga Wagga Express and Murrumbidgee District Advertiser (NSW : 1858 - 1859; 1866; 1872 - 1875),New South Wales,22007962,1858-10-30,1875-08-21
383,31743,"The Telegraph, St Kilda, Prahran and South Yarra Guardian (Vic. : 1864 - 1888)",Victoria,22008055,1864-03-19,1888-12-29
384,14015,North Melbourne Gazette (Vic. : 1894 - 1901),Victoria,2200808X,1894-06-08,1901-01-25
385,36116,North Melbourne Courier and West Melbourne Advertiser (Vic. : 1895 - 1913),Victoria,22008101,1895-11-08,1913-10-31
386,24560,"The Herald (Fremantle, WA : 1867 - 1886)",Western Australia,22008128,1867-02-02,1886-07-03
387,1570,The Bowral Free Press (NSW : 1884),New South Wales,2200601X,1884-03-22,1884-11-01
388,1378,Kiama Reporter (NSW : 1886 - 1887),New South Wales,22010181,1886-07-14,1887-08-06
389,10234,"Reporter and Illawarra Journal (Kiama, NSW : 1887 - 1894)",New South Wales,2201019X,1887-08-10,1894-12-29
390,18051,"The Yarragon, Trafalgar and Moe Settlement News (Vic. : 1904 - 1920)",Victoria,22010998,1904-03-03,1920-12-23
391,237,The Bega Gazette and County of Auckland Advertiser (NSW : 1865),New South Wales,22012230,1865-02-25,1865-06-24
392,18252,The Bega Gazette and Eden District or Southern Coast Advertiser (NSW : 1865 - 1899),New South Wales,22012257,1865-07-01,1899-12-30
393,32519,The Cobargo Chronicle (NSW : 1898 - 1944),New South Wales,2201229X,1898-11-18,1944-09-15
394,430,Twofold Bay and Maneroo Observer (NSW : 1860),New South Wales,22012273,1860-10-02,1860-12-24
395,812266,"Daily Herald (Adelaide, SA : 1910 - 1924)",South Australia,22012516,1910-03-07,1924-06-16
396,30549,"Herald (Adelaide, SA : 1899 - 1910)",South Australia,22012621,1899-01-07,1910-03-05
397,246211,The Kadina and Wallaroo Times (SA : 1888 - 1954),South Australia,22012443,1888-08-01,1954-12-23
398,220960,Kapunda Herald (SA : 1878 - 1951),South Australia,22012567,1878-03-12,1951-05-03
399,21808,Kapunda Herald and Northern Intelligencer (SA : 1864 - 1878),South Australia,22012540,1864-10-29,1878-03-08
400,49373,"Murray Pioneer (Renmark, SA : 1942 - 1950)",South Australia,22012494,1942-11-05,1950-12-28
401,214957,"Murray Pioneer and Australian River Record (Renmark, SA : 1913 - 1942)",South Australia,22012486,1913-07-11,1942-10-29
402,76560,Petersburg Times (SA : 1887 - 1919),South Australia,22012583,1887-08-12,1919-05-02
403,29573,Renmark Pioneer (SA : 1892 - 1913),South Australia,2201246X,1892-04-16,1913-07-04
404,71266,"The Times and Northern Advertiser, Peterborough, South Australia (SA : 1919 - 1950)",South Australia,22012605,1919-05-09,1950-12-22
405,21169,"Wallaroo Times (Port Wallaroo, SA : 1882 - 1888)",South Australia,22012427,1882-01-04,1888-07-28
406,47128,"The Wallaroo Times and Mining Journal (Port Wallaroo, SA : 1865 - 1881)",South Australia,22012400,1865-02-01,1881-12-31
407,7789,"Weekly Herald (Adelaide, SA : 1894 - 1898)",South Australia,22012648,1894-10-12,1898-12-31
408,28513,"Western Star (Roma) (Toowoomba, Qld. : 1948 - 1954)",Queensland,18367844,1948-11-05,1954-12-31
409,17808,Gilgandra Weekly (NSW : 1915 - 1929),New South Wales,22013121,1915-10-22,1929-11-14
410,46875,Gilgandra Weekly and Castlereagh (NSW : 1929 - 1942),New South Wales,22013148,1929-11-21,1942-10-08
411,35325,Gilgandra Weekly (NSW : 1942 - 1955),New South Wales,22013164,1942-10-15,1955-12-21
412,17870,Wagga Wagga Advertiser and Riverine Reporter (NSW : 1868 - 1875),New South Wales,22013180,1868-10-17,1875-03-24
413,286609,Wagga Wagga Advertiser (NSW : 1875 - 1910),New South Wales,22013202,1875-05-05,1910-12-31
414,20318,Argyle Liberal and District Recorder (NSW : 1903 - 1930),New South Wales,22013229,1903-10-13,1930-03-25
415,81,Goulburn Chronicle and Southern Advertiser (NSW : 1860 - 1861),New South Wales,22013245,1860-03-28,1861-03-13
416,26499,"Southern Argus (Goulburn, NSW : 1881 - 1885)",New South Wales,22013261,1881-06-11,1885-12-19
417,3391,Taralga Echo (NSW : 1924 - 1927),New South Wales,22013288,1924-11-01,1927-11-04
418,14765,"Southern Morning Herald (Goulburn, NSW : 1920 - 1923)",New South Wales,2201330X,1920-10-18,1923-12-31
419,2643,Werriwa Times and Goulburn District News (NSW : 1901),New South Wales,22013326,1901-08-02,1901-12-23
420,149234,Cowra Free Press (NSW : 1911 - 1937),New South Wales,22013385,1911-01-07,1937-05-31
421,317252,The Forbes Advocate (NSW : 1911 - 1954),New South Wales,13289632,1911-12-08,1954-12-24
422,68258,Forbes Times (NSW : 1899 - 1902; 1912 - 1920),New South Wales,22013415,1899-01-07,1920-03-31
423,867519,"Leader (Orange, NSW : 1899 - 1945)",New South Wales,22013431,1899-01-04,1945-09-28
